item_id,order_id,product_id,quantity,unit_price,discount_percent
859,459,55,2,20.02,10.99
860,459,129,3,1761.82,1.17
861,460,156,2,856.5,6.73
862,460,27,4,1463.07,6.38
863,461,33,5,979.13,25.82
864,462,171,3,49.11,15.79
865,462,118,4,313.56,0.85
866,462,177,5,25.09,15.39
867,463,210,3,308.37,11.28
868,464,1,4,528.12,11.62
869,464,83,3,1122.36,5.3
870,464,127,4,537.01,10.38
871,464,137,1,574.17,26.84
872,465,28,4,596.74,10.38
873,465,152,3,1561.99,5.19
874,465,30,3,948.42,1.75
875,466,48,3,489.24,15.36
876,466,126,3,1152.82,31.25
877,467,5,1,187.51,100.0
878,467,161,1,890.67,1.51
879,468,39,2,295.88,20.82
880,468,144,1,695.07,20.03
881,469,35,3,1414.97,26.3
882,470,116,3,434.4,26.47
883,470,208,3,893.2,15.18
884,470,101,5,664.62,6.55
885,471,127,2,654.59,1.88
886,472,98,4,1613.9,31.33
887,473,171,3,914.48,16.12
888,473,91,5,1700.74,11.71
889,474,213,3,934.07,0.06
890,474,94,5,850.44,26.8
891,474,167,4,1389.76,10.44
892,474,63,4,1794.29,16.73
893,475,79,3,1440.48,6.44
894,475,103,4,301.51,20.1
895,476,155,2,1023.02,15.89
896,476,37,5,569.94,11.84
897,476,2,2,1014.2,0.84
898,476,29,3,74.02,100.0
899,477,144,1,564.42,1.77
900,478,176,2,1484.73,16.24
901,479,185,1,205.46,0.71
902,480,92,2,1593.43,20.3
903,481,207,3,204.26,0.73
904,481,184,3,630.67,0.16
905,481,11,5,1483.72,11.17
906,482,78,3,1492.69,1.37
907,482,196,4,248.6,1.69
908,483,99,1,1795.85,0.17
909,484,185,2,1371.09,0.2
910,484,66,5,217.76,31.31
911,484,160,1,765.89,1.21
912,484,217,2,1661.69,11.9
913,485,86,1,1283.54,16.64
914,486,174,4,796.08,15.2
915,487,59,5,1655.97,10.08
916,488,75,2,107.65,6.63
917,489,38,5,320.39,15.21
918,489,197,3,797.61,6.21
919,489,75,5,48.59,0.52
920,490,166,3,451.47,20.75
921,490,10,2,1197.73,10.97
922,491,38,5,210.87,15.94
923,492,208,1,1637.92,0.32
924,492,176,5,154.67,1.01
925,492,41,1,1070.7,1.13
926,492,56,4,786.09,6.55
927,493,125,1,798.52,1.7
928,493,21,3,1554.78,0.55
929,494,34,4,1337.61,11.12
930,495,80,3,1585.49,0.63
931,496,167,1,493.6,11.44
932,497,174,3,539.19,1.42
933,497,139,5,177.78,0.49
934,498,13,3,184.73,0.75
935,499,26,2,966.07,10.72
936,500,51,1,1587.26,16.05
937,500,57,4,1514.77,1.13
938,501,123,2,1330.21,10.93
939,501,166,4,774.0,0.09
940,501,179,1,1406.08,31.83
941,501,69,5,660.51,16.59
942,502,47,2,828.51,10.16
943,503,160,3,1438.39,0.52
944,503,37,5,714.79,1.65
945,503,128,1,429.21,6.37
946,504,107,2,1524.39,0.71
947,504,196,4,1662.98,5.44
948,505,26,2,982.32,20.96
949,506,36,2,1238.87,26.52
951,508,118,4,1403.55,15.35
952,509,59,1,1083.73,31.47
953,510,7,3,702.0,6.95
954,511,6,2,682.44,100.0
955,511,175,5,1657.36,1.46
956,512,47,2,1404.14,16.9
957,513,15,4,597.05,0.13
958,513,191,2,1044.32,0.9
959,514,133,2,41.66,10.89
960,514,103,1,1527.13,6.35
961,515,134,3,1499.57,5.57
962,515,15,3,294.41,20.21
963,515,219,4,1424.0,30.71
964,516,27,1,781.64,6.26
965,516,181,3,734.46,1.99
966,517,94,3,810.29,1.73
967,517,79,5,741.88,6.12
968,518,135,5,1168.65,20.11
969,518,179,1,209.32,1.65
970,518,127,3,343.4,15.34
971,519,108,1,1445.18,0.94
972,519,149,1,1358.99,1.38
973,520,154,3,1350.77,6.55
974,520,108,2,1225.75,26.1
975,521,188,2,1088.74,1.82
976,521,28,4,1456.66,1.2
977,521,18,3,1498.57,21.8
978,522,47,2,733.44,1.39
979,522,67,3,468.48,21.45
980,523,100,2,1397.89,10.02
981,524,170,3,1396.43,11.3
982,525,202,5,971.39,0.56
983,526,155,2,1266.2,6.27
984,526,195,1,756.27,10.13
985,527,110,4,56.67,15.24
986,527,3,2,553.61,16.29
987,528,158,5,1583.81,20.46
988,529,48,2,783.81,0.03
989,529,203,3,525.89,1.52
991,530,90,1,216.84,15.85
992,531,3,5,1445.86,0.62
993,531,159,1,1615.57,5.64
994,531,215,3,1782.26,16.25
995,531,99,1,1202.98,20.14
996,532,69,2,1350.08,10.35
997,533,183,4,781.84,17.0
998,533,146,3,424.54,10.19
999,534,139,2,1097.85,1.24
1000,534,33,3,1178.4,20.59
1001,535,49,3,741.15,0.6
1002,535,61,3,379.59,6.88
1003,536,66,1,916.38,15.72
1004,536,187,5,321.99,26.89
1005,536,116,3,371.54,20.04
1006,537,144,5,1453.49,31.22
1007,537,216,1,451.49,6.81
1008,537,84,2,584.28,1.72
1009,538,206,5,943.85,1.52
1010,538,35,5,918.04,6.87
1011,539,103,4,931.84,5.9
1012,539,117,1,738.41,1.4
1013,540,219,4,1053.71,0.52
1014,540,7,2,1438.17,1.9
1016,541,187,5,763.17,0.19
1017,542,186,2,371.92,16.94
1018,542,112,5,933.24,1.95
1019,543,166,3,1407.86,6.41
1020,543,88,3,86.78,21.5
1021,543,144,4,134.42,21.07
1022,544,77,1,1520.85,1.96
1023,545,181,4,772.96,0.75
1024,546,162,4,1370.26,1.29
1025,546,105,5,1563.37,15.39
1026,546,185,1,44.02,1.53
1027,547,22,5,1169.1,0.59
1028,547,38,4,830.1,11.52
1029,548,38,1,1701.91,15.43
1030,549,67,4,918.06,11.49
1031,549,138,1,1215.31,0.44
1032,550,216,1,810.05,0.25
1033,550,92,4,833.48,6.35
1034,551,114,5,567.13,1.23
1035,551,155,4,1465.62,0.99
1036,551,70,3,1171.86,26.68
1037,551,91,2,805.79,5.51
1038,552,62,4,703.78,5.95
1039,552,6,4,761.14,5.62
1040,552,23,1,574.18,5.42
1041,553,202,1,1159.81,1.7
1042,553,96,4,645.94,10.48
1043,554,205,3,1180.18,5.49
1044,555,34,4,776.56,1.37
1045,555,10,3,842.22,21.14
1046,555,63,3,1054.92,15.72
1047,556,154,5,1024.02,16.67
1048,556,27,3,906.78,15.9
1049,557,187,3,849.34,5.19
1050,558,172,1,508.79,6.17
1051,558,201,4,987.87,1.23
1052,559,88,5,1057.17,1.28
1053,560,178,2,11.48,1.41
1054,560,219,1,571.4,21.36
1055,561,18,3,103.36,1.75
1056,561,79,4,557.01,20.43
1057,561,117,5,614.55,0.6
1058,562,156,3,511.24,1.79
1059,563,201,5,868.13,0.71
1060,563,175,4,747.45,26.73
1061,564,53,3,142.06,15.02
1062,565,108,3,964.45,0.42
1063,566,164,2,1250.31,6.2
1064,566,159,1,1456.88,11.41
1065,567,142,4,597.87,21.68
1066,567,118,3,1365.43,1.08
1067,567,57,3,960.83,25.18
1068,568,51,5,121.73,0.77
1069,568,210,2,564.6,1.38
1070,569,62,1,1513.55,15.2
1071,569,121,2,534.87,30.59
1072,570,165,3,655.59,21.9
1073,571,79,3,23.42,5.18
1074,572,190,4,652.21,11.33
1075,572,190,4,431.1,20.65
1076,573,48,5,1065.87,1.88
1077,573,88,2,103.86,0.16
1078,574,108,1,1652.3,16.96
1079,575,193,5,1147.42,0.5
1080,576,107,5,1665.47,0.17
1081,576,164,4,311.05,16.67
1082,577,136,2,1138.41,6.6
1083,578,146,2,254.78,16.27
1084,579,195,2,994.53,6.41
1085,579,166,4,1643.6,0.68
1086,580,143,4,1691.0,0.7
1087,580,184,1,599.47,31.77
1088,580,38,5,721.98,20.09
1089,581,47,3,27.96,16.69
1090,581,206,4,1248.2,10.68
1091,581,22,5,1749.83,10.66
1092,581,53,1,173.31,6.25
1093,582,144,4,957.86,25.89
1094,583,158,5,1494.11,0.78
1095,583,33,2,1518.81,0.18
1096,584,98,1,1660.18,6.18
1097,585,193,5,1109.64,0.03
1098,585,187,3,1543.02,11.6
1099,585,144,2,1711.58,10.62
1100,586,208,5,1317.28,25.47
1101,587,24,4,856.25,11.64
1102,587,169,4,890.7,20.51
1103,588,136,4,1503.31,1.38
1104,588,95,5,1196.07,20.32
1105,588,1,1,950.86,0.75
1106,589,110,5,1310.85,16.66
1107,589,127,5,38.16,25.56
1108,590,188,3,1036.29,20.95
1109,590,163,2,150.68,6.79
1110,590,154,2,1663.16,15.98
1111,590,71,1,1740.71,1.27
1112,591,41,4,801.55,16.68
1113,591,159,4,766.8,0.54
1114,591,19,3,1402.68,6.77
1115,592,61,1,1644.76,1.91
1116,592,48,1,1503.95,5.38
1117,593,122,2,314.73,0.25
1118,594,79,5,305.47,6.11
1119,594,66,4,1180.56,0.17
1120,595,3,2,357.78,0.01
1121,596,192,2,677.64,20.8
1122,597,84,3,494.26,20.69
1123,597,11,5,1603.5,5.53
1124,597,163,2,894.91,0.67
1125,597,219,3,1125.17,1.2
1126,598,105,4,1331.3,25.31
1127,598,44,1,1583.66,26.94
1128,598,167,2,1004.96,21.35
1129,598,141,2,165.37,0.36
1130,599,123,5,484.26,15.01
1131,600,124,3,152.52,16.13
1132,601,117,4,677.49,1.15
1133,601,204,3,1089.21,0.41
1134,602,46,5,1368.01,16.03
1135,602,122,3,794.75,5.76
1136,603,93,3,548.87,11.3
1137,603,79,2,1771.26,5.94
1138,604,145,2,1711.6,16.66
1139,605,125,4,1704.16,15.6
1140,605,152,4,842.59,31.33
1141,605,165,3,834.91,21.53
1142,606,210,3,1251.15,5.35
1143,606,129,3,725.32,0.69
1144,607,25,4,963.47,20.75
1145,607,39,2,1549.96,11.93
1146,608,192,5,1415.43,20.97
1147,608,93,5,180.41,5.09
1148,608,198,3,1132.39,0.39
1149,609,202,3,802.05,0.93
1150,609,114,1,461.8,31.34
1151,610,63,3,228.45,0.64
1152,610,183,2,901.27,1.43
1153,610,7,2,1097.23,5.04
1154,611,217,1,1365.57,5.07
1155,612,148,1,882.54,6.19
1156,612,175,1,719.17,15.22
1157,613,171,5,1388.32,25.85
1158,613,51,4,878.82,1.76
1159,613,153,4,86.63,0.26
1160,614,55,2,1442.52,21.51
1161,614,49,1,1088.46,25.62
1162,614,158,2,780.82,21.85
1163,615,106,4,1384.68,21.9
1164,615,51,1,1197.23,26.35
1165,616,216,3,1011.49,1.65
1166,616,88,2,1707.71,15.47
1167,617,182,1,258.98,11.53
1168,617,27,1,1459.39,16.91
1169,617,68,2,583.48,0.76
1170,617,203,5,1023.86,31.69
1171,618,195,3,815.45,1.26
1172,619,96,3,507.89,25.22
1173,620,218,3,158.16,5.9
1174,620,87,2,109.0,11.3
1175,621,215,4,925.82,16.07
1176,622,67,4,1209.02,1.89
1177,622,51,2,585.94,31.8
1178,622,139,2,1641.0,0.0
1179,622,75,4,1634.75,1.15
1181,623,168,4,1241.83,0.83
1182,624,140,5,1522.77,5.1
1183,625,57,1,411.01,20.32
1184,625,204,4,465.78,5.6
1185,625,10,3,1293.67,15.46
1186,626,204,5,64.58,11.42
1187,626,77,2,608.65,15.23
1188,626,14,1,996.4,15.75
1189,627,37,5,707.31,25.92
1190,627,64,1,1079.06,10.8
1191,627,44,4,1433.62,0.23
1192,627,7,5,1275.57,6.59
1193,628,155,2,362.18,31.09
1194,628,50,5,1151.61,0.72
1195,628,218,1,866.63,0.51
1196,629,32,1,1577.57,15.61
1197,629,39,5,443.96,0.66
1198,630,145,5,26.42,1.62
1199,630,127,4,151.2,5.05
1201,631,101,3,975.86,1.27
1202,632,99,5,469.67,15.91
1203,633,112,1,21.85,0.62
1204,633,183,5,1439.27,6.27
1205,633,164,4,1369.75,0.45
1206,634,185,4,603.33,16.0
1207,634,88,1,1404.17,0.56
1208,635,113,2,1519.44,11.98
1209,636,42,4,97.38,11.7
1210,636,149,3,1445.93,5.23
1211,636,148,4,709.01,20.72
1212,637,39,5,1019.67,5.33
1213,638,69,1,1365.99,11.22
1214,638,136,3,1336.25,0.87
1215,639,167,4,126.48,11.86
1216,640,114,4,1603.22,5.75
1217,640,146,5,1608.08,5.75
1218,641,207,4,130.22,15.11
1219,641,92,1,238.38,10.34
1220,641,139,2,520.92,0.39
1221,642,56,5,1062.95,0.56
1222,642,182,1,1502.96,25.76
1223,642,59,1,720.89,0.26
1224,643,200,2,1079.82,1.01
1225,644,202,4,1551.37,1.06
1226,645,200,3,445.51,1.16
1227,645,201,1,464.39,6.93
1228,646,64,4,741.3,31.94
1229,647,109,5,956.41,31.09
1230,647,59,5,1711.96,0.5
1231,648,24,5,1744.07,26.12
1232,648,152,5,1192.99,10.94
1233,648,133,4,369.35,15.15
1234,649,205,4,316.76,20.95
1235,649,77,1,771.66,1.52
1236,650,5,3,146.05,1.05
1237,650,39,1,269.12,1.41
1238,651,93,3,663.0,0.8
1239,651,169,1,104.72,20.81
1240,651,167,1,1404.95,5.81
1241,652,212,1,417.51,15.11
1242,653,139,2,366.99,10.74
1243,654,143,2,719.22,15.02
1244,655,115,5,280.58,0.97
1245,656,181,1,1119.62,5.19
1246,657,156,4,1206.41,0.26
1247,658,144,2,991.73,15.25
1248,659,216,1,1497.26,11.7
1249,659,130,2,1070.13,1.07
1250,660,208,1,143.8,21.6
1251,660,154,2,1752.6,25.93
1252,660,179,1,1790.88,31.83
1253,661,150,4,289.42,1.2
1254,661,178,1,324.18,16.9
1255,661,187,4,427.96,25.87
1256,662,67,3,348.33,1.26
1257,662,119,5,894.26,11.73
1258,662,104,3,404.93,11.35
1259,663,13,2,490.03,10.04
1261,663,108,3,871.86,5.25
1262,664,178,2,230.97,0.31
1263,664,154,2,100.23,16.44
1264,665,26,3,271.21,1.89
1265,665,210,2,715.82,25.52
1266,665,147,1,1582.45,11.04
1267,665,58,2,1762.11,11.97
1268,666,148,5,1149.08,21.93
1269,667,107,4,1418.59,15.16
1270,668,44,2,779.14,26.48
1271,669,3,1,1296.87,1.13
1272,670,111,3,1517.16,6.73
1273,670,116,5,882.56,21.41
1274,671,73,2,1156.13,1.24
1275,672,189,4,799.96,6.73
1276,672,51,3,1720.94,15.8
1277,673,200,5,1557.9,16.38
1278,674,86,4,360.64,21.65
1279,674,6,4,422.24,1.26
1280,675,59,4,561.86,20.31
1281,676,146,5,676.88,15.92
1282,677,19,4,91.51,0.26
1283,678,94,3,587.06,20.11
1284,678,163,1,495.72,1.3
1285,679,79,1,146.26,10.74
1286,680,131,1,1694.78,15.15
1287,681,89,1,631.99,16.46
1288,681,196,1,1111.56,20.22
1289,681,81,3,895.64,1.86
1290,681,132,2,1765.29,5.03
1291,682,217,1,1210.08,21.31
1292,683,34,1,1573.83,0.87
1293,684,81,5,1014.47,6.62
1294,685,20,3,345.78,1.93
1295,686,196,5,73.11,1.83
1296,687,13,2,1081.81,6.03
1297,688,10,3,1439.65,21.31
1298,688,134,1,736.7,11.42
1299,689,91,4,1676.08,0.7
1300,689,86,4,1366.95,10.32
1301,689,4,4,1708.9,100.0
1302,690,75,4,282.04,0.42
1303,690,133,2,1310.24,15.06
1304,691,114,5,1369.62,11.98
1305,692,73,5,989.78,6.78
1306,693,112,4,950.71,15.9
1307,693,196,4,1608.32,0.61
1308,694,94,4,376.97,1.85
1309,694,161,4,381.07,25.03
1310,695,89,4,599.64,15.48
1311,695,204,2,38.08,0.76
1312,695,152,2,1512.17,0.57
1313,696,37,3,1198.29,0.75
1314,696,7,1,1794.23,1.99
1315,696,10,5,1057.14,10.42
1316,697,134,5,863.57,0.19
1317,697,204,3,451.47,1.34
1318,698,81,2,1109.08,10.45
1319,699,28,4,1784.9,11.29
1320,699,194,4,278.92,11.39
1322,700,64,1,237.7,20.57
1323,700,116,1,336.09,0.74
1324,701,133,2,1391.1,11.82
1325,702,182,5,1442.86,20.44
1326,703,71,4,1144.62,1.11
1327,704,122,4,1102.64,21.62
1328,705,4,2,292.33,31.39
1329,706,49,1,443.55,5.92
1330,706,19,1,1644.55,0.3
1331,706,208,1,1656.56,16.21
1332,707,22,1,478.33,26.58
1333,708,213,1,1467.18,21.23
1334,708,97,5,261.71,0.97
1335,709,17,1,400.7,0.19
1336,710,220,5,1142.11,1.9
1337,711,41,3,1146.94,100.0
1338,711,93,4,7.45,16.58
1339,712,76,5,828.49,0.04
1340,712,91,4,492.82,6.89
1341,713,154,3,1424.05,5.54
1342,713,116,3,468.6,11.23
1343,713,155,2,448.24,0.46
1344,713,74,1,338.55,11.93
1345,714,43,4,1367.54,5.47
1346,715,126,4,438.38,15.07
1347,716,86,3,735.57,0.64
1348,717,16,3,796.26,25.8
1349,718,163,5,1470.27,11.02
1350,719,64,4,1455.58,0.11
1351,719,2,1,802.91,26.53
1352,719,147,3,1073.96,21.63
1353,720,19,4,196.38,15.85
1354,721,44,1,486.15,1.89
1355,721,152,4,808.69,0.47
1356,722,105,3,676.38,1.14
1357,722,7,2,1309.77,6.81
1358,723,178,5,1052.57,5.81
1359,724,190,5,862.33,20.47
1360,724,146,3,1375.21,15.31
1361,725,51,5,1481.72,20.75
1362,726,40,4,1187.64,5.91
1363,726,62,3,1039.83,16.79
1364,726,113,1,777.61,6.12
1365,727,119,5,229.91,20.24
1366,727,179,5,1005.34,1.75
1367,727,103,2,1476.2,11.19
1368,728,161,3,652.31,1.75
1369,728,170,2,858.41,20.2
1370,729,150,2,655.0,1.67
1371,729,160,2,704.03,0.1
1372,729,210,1,1202.66,15.17
1373,729,19,5,830.11,11.58
1374,730,21,2,1705.87,20.0
1375,730,36,2,957.89,1.94
1376,731,176,5,1535.59,5.39
1377,731,68,3,954.96,6.78
1378,731,63,4,1541.66,26.94
1379,732,19,5,986.78,20.04
1380,733,102,3,223.21,6.28
1381,733,213,1,284.2,6.53
1382,734,130,2,573.77,11.18
1383,735,215,2,269.48,16.33
1384,736,88,2,1420.17,11.77
1385,736,117,1,318.77,20.48
1386,737,83,2,1685.63,1.81
1387,737,78,5,504.77,31.6
1388,738,139,4,915.6,21.77
1389,738,57,2,88.17,1.21
1390,739,22,3,574.49,1.35
1391,739,164,4,1258.99,0.96
1392,740,92,5,180.85,1.43
1393,741,44,1,745.36,21.93
1394,742,83,5,538.04,10.01
1395,743,146,4,845.79,0.91
1396,743,155,3,1758.26,20.63
1397,744,38,3,1297.06,0.17
1398,744,101,4,26.27,15.85
1399,745,111,1,190.62,6.11
1400,745,54,1,1434.69,10.72
1401,746,180,2,1042.58,0.51
1402,746,120,2,1730.98,20.34
1403,746,175,5,946.95,1.27
1404,746,91,3,982.86,0.01
1405,747,6,5,534.39,10.51
1406,748,126,5,1258.25,15.42
1407,748,160,3,639.5,1.42
1408,749,132,1,1115.11,16.54
1409,750,54,1,28.09,6.99
1410,750,10,2,1343.75,10.01
1411,750,175,2,1579.49,10.39
1412,751,112,5,259.07,25.06
1413,751,182,4,401.9,6.8
1414,752,187,3,21.6,0.0
1415,752,17,1,704.21,5.53
1416,753,75,3,996.41,1.46
1417,753,37,5,1701.94,100.0
1418,754,82,1,1179.28,30.82
1419,755,185,2,224.29,21.42
1420,756,35,5,1684.13,1.67
1421,756,114,3,426.85,26.48
1422,757,104,2,1689.46,16.35
1423,758,30,3,1398.45,20.64
1424,759,181,5,996.13,0.08
1425,759,137,5,38.53,0.51
1426,760,205,5,17.55,15.94
1427,760,205,3,1489.14,1.22
1428,761,178,3,1191.05,6.76
1429,761,91,5,735.14,0.99
1430,762,49,4,1781.04,15.45
1431,763,37,4,1573.92,1.74
1432,763,1,5,1028.13,20.71
1433,764,205,1,1581.36,16.93
1434,764,52,4,1278.23,100.0
1435,764,111,1,238.18,11.16
1436,764,59,1,1237.91,25.56
1437,765,188,5,1089.71,11.15
1438,765,120,1,1141.96,26.39
1439,766,57,2,939.96,6.08
1440,766,213,2,926.49,16.93
1441,766,102,5,1175.27,11.53
1442,767,179,2,96.81,26.14
1443,767,128,5,515.8,11.22
1444,768,201,3,566.18,16.29
1445,768,71,1,1530.75,0.81
1446,768,110,2,697.15,15.69
1447,769,91,5,200.88,6.87
1448,769,149,5,380.69,10.66
1449,770,14,4,1463.21,16.14
1450,770,81,4,915.75,1.34
1451,771,19,4,861.13,1.65
1452,771,126,2,106.94,6.34
1453,771,120,4,173.59,26.27
1454,772,1,4,916.61,1.17
1455,772,183,5,582.18,1.81
1456,773,142,3,1229.4,0.37
1457,774,211,4,570.53,0.48
1458,775,73,5,813.63,1.38
1459,775,63,3,870.32,0.85
1460,775,150,2,1280.1,0.69
1461,776,39,1,78.51,0.5
1462,776,68,3,1016.66,16.6
1463,776,142,5,452.46,15.19
1464,777,202,1,1517.72,0.88
1465,777,44,2,1631.9,10.47
1466,778,73,4,1005.64,6.34
1467,779,88,5,602.68,0.82
1468,780,125,5,1092.26,16.85
1469,780,125,4,1544.8,1.45
1470,781,8,5,324.41,15.49
1471,782,214,2,1706.73,6.86
1472,782,48,2,116.41,6.9
1473,782,118,5,71.64,11.83
1474,782,88,1,314.89,1.17
1475,783,112,5,858.74,0.23
1476,784,176,2,1360.06,21.18
1477,784,190,5,287.8,26.57
1478,785,58,1,867.29,1.84
1479,785,144,2,1592.61,11.3
1480,785,117,1,571.42,10.65
1481,786,43,5,1680.69,0.39
1482,787,192,1,1728.17,30.33
1483,787,75,3,751.64,6.01
1484,787,70,4,737.99,20.83
1485,788,213,3,794.73,15.51
1486,789,56,4,992.45,15.94
1487,790,1,5,494.29,0.94
1488,791,37,5,927.54,11.91
1489,792,16,5,249.71,15.29
1490,793,194,4,466.6,5.0
1491,793,166,5,1695.0,0.77
1492,794,52,1,1243.5,30.8
1493,795,215,3,1146.58,1.17
1494,795,45,3,244.7,15.48
1495,795,22,4,1426.29,1.21
1496,796,6,5,794.79,100.0
1497,797,27,3,311.14,6.3
1498,798,15,3,410.83,6.1
1499,798,98,4,1260.4,10.59
1500,798,18,1,67.8,21.85
1501,799,128,5,1327.75,0.35
1502,799,171,3,1019.8,1.53
1503,799,159,2,63.83,1.35
1504,800,160,5,854.7,11.35
1505,801,59,5,762.96,11.5
1506,802,43,3,276.67,16.36
1507,802,167,2,105.8,0.57
1508,802,113,3,75.63,16.36
1509,803,62,4,1687.69,31.53
1510,803,204,4,1336.1,16.37
1511,803,191,4,1381.98,1.06
1512,803,207,4,545.62,16.6
1513,804,131,1,498.68,10.07
1514,805,129,4,311.79,16.35
1515,805,7,5,1112.88,10.42
1516,805,82,2,1753.36,15.22
1517,806,180,5,672.64,15.14
1518,806,109,5,1099.39,16.45
1519,806,20,2,645.75,10.24
1520,806,169,4,1303.17,0.55
1521,807,11,2,270.3,20.53
1522,807,127,2,20.53,20.59
1523,807,133,4,1658.89,10.2
1524,808,206,3,849.51,16.22
1525,808,99,1,533.96,11.87
1526,808,141,3,1229.54,31.76
1527,809,128,3,965.93,20.69
1528,809,47,4,805.6,25.86
1529,810,151,5,946.9,25.66
1530,810,116,3,1739.82,0.01
1531,811,149,2,751.63,20.01
1532,812,117,3,1195.96,1.4
1533,813,155,1,204.03,21.68
1534,814,63,4,1295.19,15.81
1535,814,93,4,1000.12,6.41
1536,815,208,4,55.66,6.23
1537,815,60,1,684.89,0.26
1538,815,64,1,387.66,6.35
1539,816,126,1,968.73,10.32
1540,816,91,4,342.56,1.61
1541,817,4,4,982.43,1.81
1542,817,102,4,144.25,15.6
1543,818,97,2,639.78,1.67
1544,818,43,5,1226.79,0.28
1545,819,139,4,781.86,1.85
1546,819,100,5,1660.6,11.52
1547,820,178,5,1782.32,5.07
1548,821,215,2,1467.01,11.73
1549,821,194,2,381.25,0.03
1550,822,76,2,1418.83,26.5
1551,822,139,3,339.14,0.93
1552,823,2,5,1789.12,6.12
1553,824,191,1,735.03,15.46
1554,825,194,3,867.21,0.85
1555,826,218,4,901.97,15.07
1556,826,136,3,1271.77,5.12
1557,826,191,2,310.54,1.85
1558,827,42,3,79.96,15.3
1559,828,155,2,1766.08,16.78
1560,829,27,4,860.63,11.71
1561,830,201,3,722.52,10.47
1562,831,98,5,23.24,30.56
1563,831,192,4,901.53,0.37
1564,831,177,2,513.75,10.7
1565,832,169,4,1604.65,1.23
1566,833,216,3,1726.2,5.06
1567,833,153,3,375.36,1.89
1568,834,131,1,1250.39,1.89
1569,835,140,2,449.71,6.25
1570,836,20,1,975.8,0.23
1571,836,72,2,590.31,5.26
1572,836,131,4,132.23,0.76
1573,837,179,5,1203.68,1.92
1574,838,95,1,1604.4,1.3
1575,838,145,1,800.38,0.73
1576,839,144,2,1125.56,26.38
1577,839,94,2,1457.16,0.91
1578,839,129,2,1395.84,1.3
1579,840,48,1,542.37,25.98
1580,840,16,2,77.45,20.27
1581,841,119,2,51.17,16.09
1582,841,211,3,1231.35,1.45
1583,841,73,3,22.24,16.17
1584,842,214,1,1038.69,1.59
1585,843,184,2,639.68,11.17
1586,844,123,5,1644.01,1.6
1587,844,84,3,734.91,1.8
1588,844,30,2,1440.85,16.46
1589,844,182,3,854.02,1.2
1590,845,119,4,986.62,0.99
1591,846,39,1,1393.02,11.77
1592,846,58,1,170.62,10.61
1593,846,155,1,1003.12,11.42
1594,847,93,2,342.92,20.22
1595,848,18,2,349.99,6.12
1596,848,114,2,424.14,6.73
1597,849,183,1,1640.75,1.72
1598,850,159,1,1598.7,15.96
1599,850,8,1,434.32,0.32
1600,851,205,3,1068.42,6.92
1601,852,101,3,109.17,15.91
1602,852,182,4,277.88,0.75
1603,853,51,4,1727.63,10.15
1604,854,197,1,571.25,21.51
1605,854,49,5,1103.63,20.41
1606,855,89,5,1095.53,6.19
1607,856,63,2,1776.33,1.38
1608,856,191,3,943.63,0.05
1609,857,13,5,760.44,0.43
1610,858,87,5,1402.08,1.76
1612,858,48,2,946.66,21.83
1613,859,87,3,644.15,30.23
1614,860,108,1,1735.12,26.04
1615,860,110,4,979.08,26.1
1616,861,163,2,265.94,0.03
1617,861,66,4,658.55,0.84
1618,862,183,3,181.39,1.53
1619,862,28,4,602.58,21.15
1620,863,132,3,13.74,1.5
1621,864,46,5,207.37,0.43
1622,865,98,1,188.05,5.06
1623,866,156,2,722.41,16.57
1624,867,90,3,319.93,6.94
1625,868,200,2,902.2,0.53
1626,868,205,3,1139.23,1.98
1627,868,106,4,56.45,0.01
1628,868,106,2,278.18,16.91
1629,869,69,2,1244.39,16.45
1630,869,206,2,706.09,11.07
1631,870,84,4,43.55,15.39
1632,870,147,1,734.47,25.72
1633,870,106,3,1541.76,16.89
1634,870,161,3,1013.74,1.49
1635,871,108,2,1459.8,25.66
1636,872,79,2,1071.08,5.57
1637,872,85,3,253.05,1.48
1638,873,91,4,239.12,1.0
1639,873,191,1,1168.81,5.54
1640,874,193,3,1055.21,1.35
1641,875,211,2,763.5,26.03
1642,875,175,1,100.17,5.93
1643,876,160,3,1147.08,0.81
1644,876,11,3,1573.75,16.88
1645,877,219,3,316.85,16.27
1646,877,183,3,1394.09,16.77
1647,878,44,5,1458.37,16.72
1648,879,169,2,91.66,1.77
1649,879,183,4,177.06,1.04
1650,880,214,5,1558.22,31.92
1651,880,153,3,136.01,15.0
1652,880,107,1,141.54,25.52
1653,880,27,5,1541.98,1.52
1654,881,197,3,1572.33,6.92
1655,882,220,3,1746.27,0.99
1656,882,75,5,1216.07,100.0
1657,882,31,2,616.44,1.86
1658,883,143,1,993.33,0.33
1659,883,16,5,739.33,6.46
1660,884,216,2,991.02,1.14
1661,884,105,3,727.51,21.06
1662,884,1,1,344.1,30.94
1663,885,6,4,88.72,1.04
1664,885,193,4,1654.69,15.87
1665,885,43,1,900.19,21.5
1666,886,61,3,910.77,11.34
1667,886,78,5,795.26,6.37
1668,886,219,4,1438.21,15.54
1669,887,121,4,652.01,1.55
1670,888,151,3,899.65,10.01
1671,889,196,2,1359.86,0.87
1672,890,15,2,229.39,16.33
1673,890,96,4,404.71,1.82
1674,890,119,3,1397.13,0.76
1675,890,88,2,1166.9,0.8
1676,891,143,2,870.53,11.19
