order_id,customer_id,order_date,status,region_code
469,295,2026-04-16 00:00:00,DELIVERED,NA-EAST
470,143,2025-12-16 00:00:00,PLACED,NA-EAST
471,487,2026-04-14 00:00:00,DELIVERED,LATAM
472,47,2026-04-12 00:00:00,RETURNED,LATAM
473,488,2026-03-24 00:00:00,RETURNED,LATAM
474,562,2024-03-30 00:00:00,RETURNED,EU-WEST
475,110,2025-11-09 00:00:00,DELIVERED,LATAM
476,393,2024-01-30 00:00:00,DELIVERED,NA-WEST
477,428,2025-11-17 00:00:00,DELIVERED,EU-WEST
478,282,2025-09-07 00:00:00,DELIVERED,APAC
479,48,2024-09-22 00:00:00,DELIVERED,APAC
480,282,2025-01-11 00:00:00,DELIVERED,NA-EAST
481,130,2027-08-11 00:00:00,DELIVERED,APAC
482,397,2025-12-20 00:00:00,RETURNED,NA-EAST
483,61,2025-05-21 00:00:00,RETURNED,EU-CENTRAL
484,184,2026-04-09 00:00:00,CANCELLED,LATAM
485,293,2026-05-18 00:00:00,DELIVERED,LATAM
486,562,2024-10-16 00:00:00,DELIVERED,NA-WEST
487,592,2025-12-27 00:00:00,SHIPPED,LATAM
488,152,2025-08-12 00:00:00,DELIVERED,EU-WEST
489,547,2024-12-30 00:00:00,SHIPPED,APAC
490,386,2024-09-07 00:00:00,DELIVERED,APAC
491,92,2025-12-09 00:00:00,DELIVERED,LATAM
492,386,2024-01-12 00:00:00,DELIVERED,APAC
493,186,2025-05-06 00:00:00,DELIVERED,LATAM
494,,2024-11-29 00:00:00,SHIPPED,LATAM
495,185,2026-07-08 00:00:00,PLACED,EU-WEST
496,,2025-06-02 00:00:00,DELIVERED,LATAM
497,321,2025-03-31 00:00:00,DELIVERED,EU-CENTRAL
498,123,2025-11-09 00:00:00,SHIPPED,NA-WEST
499,433,2025-01-02 00:00:00,PLACED,EU-CENTRAL
500,315,2025-04-12 00:00:00,RETURNED,NA-WEST
501,321,2024-06-16 00:00:00,DELIVERED,APAC
502,48,2025-12-01 00:00:00,DELIVERED,EU-CENTRAL
503,151,2024-10-07 00:00:00,DELIVERED,NA-EAST
504,502,2026-06-15 00:00:00,PLACED,EU-CENTRAL
505,229,2025-09-14 00:00:00,RETURNED,EU-WEST
506,160,2024-05-10 00:00:00,DELIVERED,NA-WEST
507,350,2024-07-06 00:00:00,DELIVERED,EU-CENTRAL
508,90,2026-04-13 00:00:00,RETURNED,EU-WEST
509,205,05-04-2024,DELIVERED,EU-WEST
510,,2026-01-18 00:00:00,DELIVERED,EU-WEST
511,427,2025-12-20 00:00:00,DELIVERED,NA-EAST
512,64,2026-07-14 00:00:00,DELIVERED,NA-EAST
513,553,2024-04-25 00:00:00,CANCELLED,NA-EAST
514,528,2025-08-05 00:00:00,CANCELLED,NA-EAST
515,,2024-02-28 00:00:00,DELIVERED,NA-EAST
516,203,2024-12-29 00:00:00,PLACED,APAC
517,232,2024-01-08 00:00:00,DELIVERED,EU-CENTRAL
518,450,11-04-2026,SHIPPED,EU-CENTRAL
519,64,22-07-2024,DELIVERED,LATAM
520,273,2025-11-13 00:00:00,SHIPPED,EU-WEST
521,410,2024-11-28 00:00:00,DELIVERED,LATAM
522,243,2027-08-10 00:00:00,PLACED,EU-CENTRAL
523,524,2026-02-18 00:00:00,SHIPPED,EU-CENTRAL
524,106,2025-03-15 00:00:00,DELIVERED,APAC
525,281,2024-08-22 00:00:00,RETURNED,NA-WEST
526,237,2024-02-22 00:00:00,SHIPPED,EU-WEST
527,267,07-11-2024,DELIVERED,NA-WEST
528,330,2024-02-11 00:00:00,SHIPPED,EU-WEST
529,523,2025-01-07 00:00:00,DELIVERED,NA-WEST
530,216,2025-09-11 00:00:00,DELIVERED,NA-EAST
531,196,2024-05-03 00:00:00,SHIPPED,EU-WEST
532,,2024-12-17 00:00:00,DELIVERED,NA-WEST
533,274,2026-07-17 00:00:00,DELIVERED,LATAM
534,478,2025-12-14 00:00:00,PLACED,LATAM
535,394,2024-03-17 00:00:00,DELIVERED,EU-WEST
536,151,2025-12-25 00:00:00,DELIVERED,EU-CENTRAL
537,285,31-08-2024,RETURNED,EU-CENTRAL
538,563,2025-01-12 00:00:00,DELIVERED,NA-WEST
539,551,2024-10-13 00:00:00,DELIVERED,APAC
540,565,2025-10-31 00:00:00,SHIPPED,EU-WEST
541,321,2025-02-08 00:00:00,DELIVERED,EU-WEST
542,185,2026-06-02 00:00:00,DELIVERED,NA-EAST
543,555,2025-12-04 00:00:00,DELIVERED,EU-WEST
544,13,2025-06-23 00:00:00,DELIVERED,EU-WEST
545,275,2027-02-18 00:00:00,SHIPPED,LATAM
546,455,2024-07-26 00:00:00,CANCELLED,EU-CENTRAL
547,22,2025-12-09 00:00:00,CANCELLED,NA-EAST
548,25,2025-03-01 00:00:00,SHIPPED,EU-WEST
549,116,2025-12-04 00:00:00,DELIVERED,NA-EAST
550,87,2024-05-01 00:00:00,CANCELLED,APAC
551,357,2025-12-04 00:00:00,CANCELLED,EU-CENTRAL
552,77,2026-03-28 00:00:00,DELIVERED,NA-WEST
553,286,2026-04-14 00:00:00,SHIPPED,EU-CENTRAL
554,424,2024-11-22 00:00:00,DELIVERED,LATAM
555,552,2024-09-08 00:00:00,DELIVERED,APAC
556,225,2026-01-02 00:00:00,DELIVERED,NA-WEST
557,460,2024-05-22 00:00:00,RETURNED,EU-WEST
558,147,2024-05-21 00:00:00,DELIVERED,NA-EAST
559,178,2024-01-31 00:00:00,PLACED,APAC
560,,2024-11-02 00:00:00,DELIVERED,LATAM
561,516,2025-10-19 00:00:00,SHIPPED,EU-WEST
562,597,2025-05-28 00:00:00,DELIVERED,NA-EAST
563,293,2024-08-04 00:00:00,SHIPPED,LATAM
564,298,2025-12-10 00:00:00,CANCELLED,NA-WEST
565,257,2024-10-03 00:00:00,PLACED,EU-CENTRAL
566,21,2024-11-12 00:00:00,SHIPPED,NA-EAST
567,9,2024-02-19 00:00:00,RETURNED,EU-CENTRAL
568,,2024-04-09 00:00:00,SHIPPED,NA-WEST
569,81,2024-10-24 00:00:00,CANCELLED,NA-EAST
570,165,2025-11-28 00:00:00,RETURNED,APAC
571,348,2026-02-26 00:00:00,DELIVERED,APAC
572,77,2024-09-01 00:00:00,RETURNED,APAC
573,90,2024-11-12 00:00:00,DELIVERED,EU-WEST
574,340,2024-12-27 00:00:00,DELIVERED,EU-WEST
575,133,2025-02-14 00:00:00,DELIVERED,APAC
576,44,2025-11-29 00:00:00,DELIVERED,LATAM
577,298,2025-07-28 00:00:00,DELIVERED,APAC
578,477,2024-12-23 00:00:00,SHIPPED,NA-WEST
579,67,2026-02-25 00:00:00,DELIVERED,APAC
580,219,2025-07-12 00:00:00,DELIVERED,NA-EAST
581,485,2026-04-07 00:00:00,SHIPPED,NA-WEST
582,584,2024-10-03 00:00:00,PLACED,EU-WEST
583,547,2025-11-16 00:00:00,PLACED,EU-WEST
584,549,2024-12-23 00:00:00,DELIVERED,NA-WEST
585,125,2025-08-07 00:00:00,PLACED,LATAM
586,340,2026-01-20 00:00:00,RETURNED,EU-WEST
587,462,2025-02-20 00:00:00,RETURNED,NA-WEST
588,431,2024-02-07 00:00:00,DELIVERED,NA-WEST
589,59,2024-01-17 00:00:00,DELIVERED,LATAM
590,317,2024-12-09 00:00:00,DELIVERED,APAC
591,53,27-11-2025,RETURNED,NA-EAST
592,558,2025-02-25 00:00:00,PLACED,EU-WEST
593,339,2026-05-22 00:00:00,DELIVERED,NA-EAST
594,230,2026-01-28 00:00:00,DELIVERED,EU-CENTRAL
595,425,2025-11-20 00:00:00,PLACED,NA-EAST
596,441,2024-11-21 00:00:00,SHIPPED,EU-WEST
597,178,2025-03-15 00:00:00,DELIVERED,EU-CENTRAL
598,490,2026-03-31 00:00:00,DELIVERED,LATAM
599,321,2024-11-26 00:00:00,PLACED,APAC
600,228,2025-01-01 00:00:00,DELIVERED,APAC
601,584,2025-11-06 00:00:00,DELIVERED,LATAM
602,185,2025-09-02 00:00:00,CANCELLED,NA-EAST
603,23,2024-07-31 00:00:00,DELIVERED,EU-WEST
604,113,07-04-2026,DELIVERED,LATAM
605,560,2024-12-17 00:00:00,PLACED,APAC
606,150,2024-06-05 00:00:00,PLACED,NA-WEST
607,561,2024-10-01 00:00:00,DELIVERED,APAC
608,288,2024-09-13 00:00:00,RETURNED,NA-EAST
609,444,2026-03-24 00:00:00,CANCELLED,EU-WEST
610,41,2025-03-15 00:00:00,DELIVERED,NA-EAST
611,114,2025-06-27 00:00:00,CANCELLED,EU-WEST
612,223,2025-11-03 00:00:00,SHIPPED,EU-CENTRAL
613,202,2026-07-09 00:00:00,DELIVERED,APAC
614,432,2025-11-18 00:00:00,DELIVERED,EU-WEST
615,335,2025-03-07 00:00:00,DELIVERED,NA-WEST
616,,2024-10-18 00:00:00,CANCELLED,APAC
617,554,08-10-2024,DELIVERED,EU-CENTRAL
618,125,2024-11-01 00:00:00,CANCELLED,APAC
619,321,2024-05-22 00:00:00,SHIPPED,NA-EAST
620,547,2026-07-13 00:00:00,DELIVERED,NA-EAST
621,389,2024-12-03 00:00:00,DELIVERED,NA-WEST
622,424,2024-11-22 00:00:00,DELIVERED,LATAM
623,368,2025-11-08 00:00:00,SHIPPED,EU-CENTRAL
624,80,06-11-2025,PLACED,EU-WEST
625,136,2025-01-29 00:00:00,CANCELLED,APAC
626,399,2025-12-26 00:00:00,SHIPPED,NA-WEST
627,315,2024-07-11 00:00:00,RETURNED,APAC
628,340,2026-02-01 00:00:00,SHIPPED,NA-EAST
629,294,2024-03-27 00:00:00,DELIVERED,APAC
630,283,2024-07-17 00:00:00,DELIVERED,EU-WEST
631,590,2024-08-12 00:00:00,DELIVERED,NA-EAST
632,53,2025-12-17 00:00:00,SHIPPED,LATAM
633,295,2024-12-21 00:00:00,DELIVERED,NA-EAST
634,245,2026-01-26 00:00:00,SHIPPED,LATAM
635,113,2027-06-16 00:00:00,RETURNED,NA-EAST
636,484,2025-08-20 00:00:00,SHIPPED,NA-EAST
637,209,2026-02-12 00:00:00,CANCELLED,EU-CENTRAL
638,270,2024-09-16 00:00:00,DELIVERED,EU-CENTRAL
639,22,2025-05-10 00:00:00,SHIPPED,EU-WEST
640,442,2025-05-24 00:00:00,DELIVERED,LATAM
641,307,23-12-2024,RETURNED,EU-CENTRAL
642,6,2026-03-22 00:00:00,DELIVERED,LATAM
643,67,2025-11-11 00:00:00,DELIVERED,NA-EAST
644,,2024-05-06 00:00:00,DELIVERED,NA-EAST
645,89,2025-11-12 00:00:00,DELIVERED,NA-WEST
646,270,2024-03-23 00:00:00,SHIPPED,LATAM
647,478,2026-07-31 00:00:00,DELIVERED,EU-CENTRAL
648,309,2024-09-13 00:00:00,DELIVERED,EU-CENTRAL
649,329,2026-05-03 00:00:00,DELIVERED,APAC
650,432,2026-07-23 00:00:00,PLACED,NA-WEST
651,580,2025-06-08 00:00:00,CANCELLED,NA-EAST
652,110,2024-03-27 00:00:00,DELIVERED,NA-EAST
653,524,2026-06-04 00:00:00,DELIVERED,NA-EAST
654,159,2025-05-22 00:00:00,DELIVERED,EU-CENTRAL
655,568,2024-04-27 00:00:00,DELIVERED,NA-WEST
656,308,2025-03-30 00:00:00,DELIVERED,NA-WEST
657,14,2025-09-23 00:00:00,SHIPPED,LATAM
658,297,2025-07-13 00:00:00,DELIVERED,APAC
659,436,2025-12-15 00:00:00,SHIPPED,EU-CENTRAL
660,456,2024-11-06 00:00:00,PLACED,EU-CENTRAL
661,397,2024-10-10 00:00:00,CANCELLED,APAC
662,361,2025-06-09 00:00:00,DELIVERED,APAC
663,368,2025-11-05 00:00:00,DELIVERED,EU-WEST
664,595,2025-06-22 00:00:00,DELIVERED,APAC
665,55,2026-01-20 00:00:00,DELIVERED,LATAM
666,179,2026-03-25 00:00:00,DELIVERED,EU-WEST
667,555,2025-09-18 00:00:00,DELIVERED,EU-CENTRAL
668,137,2024-11-24 00:00:00,RETURNED,APAC
669,95,2025-11-26 00:00:00,DELIVERED,APAC
670,6,2024-04-08 00:00:00,DELIVERED,EU-WEST
671,541,2025-11-29 00:00:00,DELIVERED,NA-WEST
672,317,2026-05-23 00:00:00,DELIVERED,NA-EAST
673,439,2024-04-13 00:00:00,DELIVERED,NA-WEST
674,184,2025-10-30 00:00:00,SHIPPED,NA-EAST
675,578,2026-06-18 00:00:00,CANCELLED,LATAM
676,359,2024-04-16 00:00:00,DELIVERED,EU-CENTRAL
677,201,2024-02-26 00:00:00,DELIVERED,EU-WEST
678,574,2024-02-23 00:00:00,DELIVERED,EU-WEST
679,35,2025-01-11 00:00:00,SHIPPED,NA-EAST
680,16,2025-07-03 00:00:00,CANCELLED,NA-WEST
681,178,2024-07-03 00:00:00,RETURNED,NA-WEST
682,211,2024-03-19 00:00:00,DELIVERED,LATAM
683,107,2024-09-30 00:00:00,PLACED,EU-WEST
684,,2024-08-24 00:00:00,DELIVERED,NA-WEST
685,391,2026-02-21 00:00:00,CANCELLED,EU-CENTRAL
686,394,27-03-2024,DELIVERED,EU-WEST
687,,2024-07-29 00:00:00,PLACED,EU-CENTRAL
688,269,20-07-2026,CANCELLED,APAC
689,205,2026-04-06 00:00:00,CANCELLED,APAC
690,479,15-06-2025,DELIVERED,NA-WEST
691,439,2024-10-07 00:00:00,DELIVERED,APAC
692,13,2025-11-06 00:00:00,SHIPPED,APAC
693,271,26-03-2025,DELIVERED,APAC
694,322,2024-03-22 00:00:00,RETURNED,EU-WEST
695,536,2025-11-02 00:00:00,SHIPPED,APAC
696,266,2026-01-04 00:00:00,RETURNED,NA-EAST
697,55,2026-01-05 00:00:00,PLACED,EU-WEST
698,426,2025-08-07 00:00:00,PLACED,EU-WEST
699,384,2026-03-18 00:00:00,DELIVERED,EU-CENTRAL
700,223,2024-01-27 00:00:00,DELIVERED,LATAM
701,154,2024-08-08 00:00:00,DELIVERED,LATAM
702,541,2026-01-21 00:00:00,DELIVERED,APAC
703,250,2024-10-02 00:00:00,DELIVERED,EU-CENTRAL
704,420,2025-12-10 00:00:00,DELIVERED,EU-CENTRAL
705,599,2025-07-04 00:00:00,DELIVERED,APAC
706,152,2024-03-24 00:00:00,DELIVERED,LATAM
707,185,2025-04-09 00:00:00,DELIVERED,LATAM
708,398,2024-03-15 00:00:00,CANCELLED,EU-CENTRAL
709,345,2024-10-27 00:00:00,DELIVERED,APAC
710,419,2026-07-31 00:00:00,DELIVERED,LATAM
711,379,2025-06-05 00:00:00,DELIVERED,EU-WEST
712,,2025-08-25 00:00:00,DELIVERED,EU-CENTRAL
713,113,2025-03-12 00:00:00,RETURNED,NA-EAST
714,223,2024-08-03 00:00:00,PLACED,EU-CENTRAL
715,199,2026-02-10 00:00:00,SHIPPED,NA-WEST
716,7,2026-07-01 00:00:00,DELIVERED,NA-EAST
717,113,2025-06-17 00:00:00,DELIVERED,NA-EAST
718,58,2026-06-04 00:00:00,RETURNED,NA-EAST
719,76,09-10-2024,DELIVERED,EU-CENTRAL
720,9,2025-11-07 00:00:00,SHIPPED,APAC
721,529,2024-05-14 00:00:00,CANCELLED,LATAM
722,309,2025-09-17 00:00:00,DELIVERED,APAC
723,377,2026-05-10 00:00:00,DELIVERED,LATAM
724,295,2024-04-08 00:00:00,DELIVERED,EU-WEST
725,132,2025-11-07 00:00:00,DELIVERED,EU-WEST
726,399,2025-12-04 00:00:00,SHIPPED,EU-WEST
727,436,2024-11-21 00:00:00,DELIVERED,NA-EAST
728,227,2026-04-18 00:00:00,DELIVERED,NA-WEST
729,567,2024-12-07 00:00:00,PLACED,NA-EAST
730,277,2024-08-22 00:00:00,DELIVERED,NA-WEST
731,,2026-05-15 00:00:00,DELIVERED,EU-WEST
732,387,2024-09-10 00:00:00,DELIVERED,NA-WEST
733,426,2024-03-19 00:00:00,PLACED,LATAM
734,320,04-02-2025,DELIVERED,EU-WEST
735,483,2024-04-12 00:00:00,DELIVERED,EU-WEST
736,519,2025-05-09 00:00:00,SHIPPED,NA-EAST
737,26,2024-04-20 00:00:00,DELIVERED,NA-WEST
738,86,2024-11-14 00:00:00,PLACED,NA-WEST
739,485,26-03-2024,DELIVERED,APAC
740,258,2025-05-20 00:00:00,CANCELLED,NA-EAST
741,470,2024-01-06 00:00:00,DELIVERED,APAC
742,408,2025-01-19 00:00:00,DELIVERED,NA-WEST
743,422,2027-02-14 00:00:00,DELIVERED,LATAM
744,578,2025-06-19 00:00:00,DELIVERED,NA-WEST
745,484,2026-01-01 00:00:00,DELIVERED,EU-CENTRAL
746,486,2024-05-18 00:00:00,PLACED,EU-WEST
747,49,2024-01-06 00:00:00,DELIVERED,EU-CENTRAL
748,232,2024-03-09 00:00:00,DELIVERED,NA-EAST
749,377,2026-06-07 00:00:00,DELIVERED,EU-WEST
750,150,2024-07-26 00:00:00,DELIVERED,EU-CENTRAL
751,284,2024-12-04 00:00:00,RETURNED,LATAM
752,150,2024-06-21 00:00:00,PLACED,APAC
753,141,2024-11-27 00:00:00,DELIVERED,EU-WEST
754,387,2026-02-17 00:00:00,DELIVERED,LATAM
755,220,2025-06-27 00:00:00,RETURNED,LATAM
756,257,2025-07-27 00:00:00,DELIVERED,APAC
757,355,2026-06-05 00:00:00,DELIVERED,NA-WEST
758,6,14-07-2024,SHIPPED,EU-CENTRAL
759,260,13-11-2024,DELIVERED,NA-EAST
760,260,2025-02-11 00:00:00,DELIVERED,NA-EAST
761,453,2025-10-09 00:00:00,CANCELLED,NA-EAST
762,135,2025-12-23 00:00:00,PLACED,NA-EAST
763,325,2026-01-25 00:00:00,CANCELLED,NA-WEST
764,427,2025-06-12 00:00:00,CANCELLED,LATAM
765,125,2024-03-26 00:00:00,DELIVERED,EU-WEST
766,121,2024-01-04 00:00:00,DELIVERED,APAC
767,48,31-03-2024,SHIPPED,APAC
768,253,2025-04-16 00:00:00,DELIVERED,LATAM
769,183,2024-11-13 00:00:00,DELIVERED,APAC
770,266,2026-06-23 00:00:00,DELIVERED,EU-CENTRAL
771,503,2025-12-04 00:00:00,DELIVERED,APAC
772,397,2026-03-26 00:00:00,DELIVERED,LATAM
773,58,2024-09-21 00:00:00,DELIVERED,LATAM
774,567,2025-11-05 00:00:00,DELIVERED,NA-EAST
775,314,13-07-2026,SHIPPED,APAC
776,308,2025-09-07 00:00:00,PLACED,NA-WEST
777,490,2025-03-07 00:00:00,DELIVERED,NA-EAST
778,143,20-06-2025,SHIPPED,EU-CENTRAL
779,355,2024-04-02 00:00:00,DELIVERED,NA-WEST
780,165,2024-06-25 00:00:00,CANCELLED,EU-WEST
781,404,2024-12-18 00:00:00,DELIVERED,EU-WEST
782,137,2025-01-31 00:00:00,DELIVERED,EU-CENTRAL
783,28,2025-06-30 00:00:00,SHIPPED,APAC
784,46,2025-10-23 00:00:00,SHIPPED,EU-WEST
785,368,2024-06-03 00:00:00,PLACED,EU-WEST
786,415,2024-03-25 00:00:00,CANCELLED,NA-EAST
787,412,2025-12-03 00:00:00,DELIVERED,NA-EAST
788,361,2026-07-19 00:00:00,DELIVERED,APAC
789,184,2024-03-22 00:00:00,SHIPPED,APAC
790,472,2024-10-15 00:00:00,DELIVERED,APAC
791,,2024-07-02 00:00:00,DELIVERED,LATAM
792,130,2024-09-11 00:00:00,DELIVERED,LATAM
793,53,2024-03-19 00:00:00,DELIVERED,LATAM
794,183,2025-03-08 00:00:00,DELIVERED,LATAM
795,403,07-08-2025,DELIVERED,NA-WEST
796,47,2026-03-07 00:00:00,DELIVERED,NA-WEST
797,,2025-11-03 00:00:00,PLACED,NA-WEST
798,,2025-08-25 00:00:00,DELIVERED,APAC
799,511,2025-03-31 00:00:00,SHIPPED,LATAM
800,499,2025-11-07 00:00:00,DELIVERED,EU-CENTRAL
801,350,2024-11-07 00:00:00,PLACED,APAC
802,127,2024-05-14 00:00:00,PLACED,NA-WEST
803,411,2026-06-04 00:00:00,DELIVERED,EU-CENTRAL
804,326,2024-11-23 00:00:00,DELIVERED,APAC
805,161,20-04-2025,RETURNED,NA-WEST
806,177,2026-04-29 00:00:00,DELIVERED,NA-EAST
807,158,2025-02-24 00:00:00,SHIPPED,APAC
808,,2024-11-28 00:00:00,DELIVERED,EU-CENTRAL
809,469,2026-06-03 00:00:00,DELIVERED,NA-WEST
810,532,2024-11-26 00:00:00,SHIPPED,EU-WEST
811,164,07-05-2026,SHIPPED,LATAM
812,547,2025-07-04 00:00:00,DELIVERED,EU-WEST
813,451,2025-01-07 00:00:00,DELIVERED,NA-EAST
814,178,2025-01-10 00:00:00,DELIVERED,NA-WEST
815,329,2026-02-14 00:00:00,DELIVERED,EU-WEST
816,27,2026-02-18 00:00:00,SHIPPED,EU-CENTRAL
817,487,2026-01-03 00:00:00,DELIVERED,LATAM
818,29,2026-05-29 00:00:00,CANCELLED,APAC
819,82,2026-07-10 00:00:00,DELIVERED,APAC
820,351,2025-01-23 00:00:00,SHIPPED,NA-WEST
821,391,2026-03-19 00:00:00,DELIVERED,LATAM
822,21,2026-07-08 00:00:00,DELIVERED,NA-EAST
823,254,2026-03-28 00:00:00,SHIPPED,LATAM
824,273,2025-04-12 00:00:00,DELIVERED,NA-EAST
825,178,2025-06-19 00:00:00,DELIVERED,APAC
826,202,2024-02-22 00:00:00,DELIVERED,EU-WEST
827,115,2024-11-03 00:00:00,DELIVERED,EU-WEST
828,278,2024-01-01 00:00:00,DELIVERED,NA-WEST
829,255,2025-10-22 00:00:00,DELIVERED,LATAM
830,522,2025-05-14 00:00:00,DELIVERED,NA-WEST
831,188,2025-03-29 00:00:00,SHIPPED,NA-EAST
832,308,2024-11-23 00:00:00,RETURNED,NA-WEST
833,597,2026-02-23 00:00:00,DELIVERED,NA-WEST
834,257,2026-05-04 00:00:00,DELIVERED,LATAM
835,414,2026-02-19 00:00:00,PLACED,EU-WEST
836,208,2026-02-24 00:00:00,SHIPPED,LATAM
837,221,2024-11-29 00:00:00,DELIVERED,EU-WEST
838,482,2024-11-29 00:00:00,RETURNED,NA-EAST
839,279,2025-12-24 00:00:00,PLACED,NA-EAST
840,555,2024-10-18 00:00:00,DELIVERED,LATAM
841,449,2024-11-02 00:00:00,SHIPPED,APAC
842,42,2026-04-16 00:00:00,CANCELLED,LATAM
843,272,2024-07-07 00:00:00,DELIVERED,LATAM
844,438,2024-01-24 00:00:00,DELIVERED,EU-WEST
845,33,2025-06-08 00:00:00,RETURNED,EU-CENTRAL
846,561,2025-10-11 00:00:00,RETURNED,NA-EAST
847,156,2026-04-17 00:00:00,DELIVERED,NA-EAST
848,,2026-06-29 00:00:00,DELIVERED,EU-WEST
849,206,2024-11-30 00:00:00,DELIVERED,APAC
850,,2025-08-13 00:00:00,DELIVERED,NA-EAST
851,42,2026-03-09 00:00:00,DELIVERED,EU-CENTRAL
852,150,2024-06-16 00:00:00,DELIVERED,NA-EAST
853,214,2024-01-27 00:00:00,DELIVERED,EU-WEST
854,520,2025-03-01 00:00:00,DELIVERED,EU-CENTRAL
855,67,2024-04-12 00:00:00,DELIVERED,LATAM
856,179,2026-07-07 00:00:00,SHIPPED,NA-EAST
857,215,2026-02-19 00:00:00,CANCELLED,LATAM
858,156,2025-03-05 00:00:00,DELIVERED,LATAM
859,298,15-06-2024,DELIVERED,EU-CENTRAL
860,36,27-01-2024,DELIVERED,NA-WEST
861,158,2024-06-10 00:00:00,PLACED,NA-EAST
862,1,2025-03-26 00:00:00,DELIVERED,EU-WEST
863,99,2025-07-06 00:00:00,DELIVERED,LATAM
864,231,2025-06-11 00:00:00,DELIVERED,LATAM
865,209,2024-04-17 00:00:00,DELIVERED,EU-WEST
866,336,2026-06-23 00:00:00,DELIVERED,LATAM
867,584,2026-03-24 00:00:00,DELIVERED,NA-WEST
868,592,2024-07-11 00:00:00,DELIVERED,NA-WEST
869,346,2026-02-01 00:00:00,DELIVERED,NA-WEST
870,259,2025-07-16 00:00:00,DELIVERED,EU-CENTRAL
871,340,2025-07-10 00:00:00,CANCELLED,NA-EAST
872,85,2024-11-10 00:00:00,RETURNED,APAC
873,228,2025-06-07 00:00:00,DELIVERED,NA-WEST
874,544,2025-07-06 00:00:00,SHIPPED,NA-WEST
875,156,2025-09-25 00:00:00,DELIVERED,APAC
876,432,2025-02-14 00:00:00,CANCELLED,EU-WEST
877,320,2024-03-17 00:00:00,SHIPPED,LATAM
878,165,2025-02-24 00:00:00,DELIVERED,NA-WEST
879,73,2025-08-28 00:00:00,SHIPPED,EU-CENTRAL
880,198,2024-06-04 00:00:00,DELIVERED,NA-EAST
881,128,2025-04-27 00:00:00,DELIVERED,APAC
882,391,2026-06-15 00:00:00,CANCELLED,EU-CENTRAL
883,91,2026-02-15 00:00:00,RETURNED,APAC
884,287,2025-03-18 00:00:00,CANCELLED,LATAM
885,498,2024-03-26 00:00:00,SHIPPED,EU-WEST
886,101,2025-11-14 00:00:00,DELIVERED,NA-EAST
887,404,2025-12-27 00:00:00,DELIVERED,NA-EAST
888,114,2025-11-16 00:00:00,PLACED,EU-CENTRAL
889,353,2026-07-01 00:00:00,DELIVERED,NA-WEST
890,95,2025-12-16 00:00:00,SHIPPED,APAC
891,234,2024-04-01 00:00:00,DELIVERED,EU-CENTRAL
892,392,2024-11-16 00:00:00,SHIPPED,LATAM
893,492,2024-06-21 00:00:00,DELIVERED,APAC
894,78,2025-07-05 00:00:00,SHIPPED,NA-EAST
895,546,2026-05-22 00:00:00,DELIVERED,NA-WEST
896,85,28-03-2026,DELIVERED,NA-WEST
897,27,2025-07-15 00:00:00,DELIVERED,LATAM
898,14,2024-05-28 00:00:00,CANCELLED,EU-WEST
899,405,2025-08-04 00:00:00,DELIVERED,LATAM
900,165,2024-09-26 00:00:00,DELIVERED,EU-CENTRAL
901,520,2025-08-15 00:00:00,DELIVERED,APAC
902,568,2026-01-07 00:00:00,CANCELLED,NA-WEST
903,,2025-09-25 00:00:00,RETURNED,NA-WEST
904,152,2026-07-06 00:00:00,PLACED,EU-CENTRAL
905,137,2025-12-31 00:00:00,RETURNED,NA-WEST
906,521,2024-11-07 00:00:00,RETURNED,NA-WEST
907,367,2026-06-02 00:00:00,DELIVERED,NA-EAST
908,184,2026-01-20 00:00:00,CANCELLED,NA-EAST
909,397,2024-04-01 00:00:00,CANCELLED,EU-WEST
910,319,2024-04-08 00:00:00,CANCELLED,EU-WEST
911,348,25-12-2024,DELIVERED,NA-EAST
912,383,2027-07-10 00:00:00,PLACED,NA-EAST
913,391,2026-05-29 00:00:00,SHIPPED,NA-WEST
914,,10-08-2025,DELIVERED,EU-WEST
915,531,2024-10-25 00:00:00,SHIPPED,NA-EAST
916,562,2026-07-31 00:00:00,CANCELLED,EU-WEST
917,,09-09-2024,SHIPPED,EU-WEST
918,533,2025-12-25 00:00:00,PLACED,LATAM
919,125,2024-07-24 00:00:00,DELIVERED,LATAM
920,314,2024-11-25 00:00:00,DELIVERED,EU-CENTRAL
921,484,12-02-2024,DELIVERED,LATAM
922,123,2024-01-29 00:00:00,DELIVERED,APAC
923,542,2026-05-19 00:00:00,CANCELLED,NA-EAST
924,,2024-11-23 00:00:00,DELIVERED,APAC
925,170,2025-12-06 00:00:00,DELIVERED,EU-CENTRAL
926,179,2025-02-15 00:00:00,DELIVERED,EU-CENTRAL
927,280,2024-11-13 00:00:00,DELIVERED,NA-EAST
928,260,11-07-2026,DELIVERED,LATAM
929,229,2026-02-24 00:00:00,PLACED,NA-EAST
930,183,2024-07-06 00:00:00,RETURNED,LATAM
931,132,2024-09-24 00:00:00,RETURNED,APAC
932,288,2024-04-21 00:00:00,SHIPPED,LATAM
933,157,2026-01-12 00:00:00,DELIVERED,EU-CENTRAL
934,206,2025-10-21 00:00:00,DELIVERED,NA-WEST
935,252,2025-03-25 00:00:00,DELIVERED,EU-CENTRAL
936,405,2024-02-28 00:00:00,DELIVERED,APAC
